week,idade,vacina,ordem,state,n
2022-08-13,10,Coronavac,4,SP,1
2022-08-13,10,Coronavac,4,TO,0
2022-08-13,10,Coronavac,5,BA,0
2022-08-13,10,Coronavac,5,ES,0
2022-08-13,10,Coronavac,5,MG,0
2022-08-13,10,Coronavac,5,PA,0
2022-08-13,10,Coronavac,5,PB,0
2022-08-13,10,Coronavac,5,PR,0
2022-08-13,10,Coronavac,5,RJ,0
2022-08-13,10,Coronavac,5,RN,0
2022-08-13,10,Coronavac,5,RS,0
2022-08-13,10,Coronavac,5,SP,0
2022-08-13,10,Pfizer,1,AC,70
2022-08-13,10,Pfizer,1,AL,160
2022-08-13,10,Pfizer,1,AM,177
2022-08-13,10,Pfizer,1,AP,45
2022-08-13,10,Pfizer,1,BA,562
2022-08-13,10,Pfizer,1,CE,149
2022-08-13,10,Pfizer,1,DF,81
2022-08-13,10,Pfizer,1,ES,116
2022-08-13,10,Pfizer,1,GO,250
2022-08-13,10,Pfizer,1,MA,461
2022-08-13,10,Pfizer,1,MG,372
2022-08-13,10,Pfizer,1,MS,86
2022-08-13,10,Pfizer,1,MT,142
2022-08-13,10,Pfizer,1,PA,162
2022-08-13,10,Pfizer,1,PB,52
2022-08-13,10,Pfizer,1,PE,352
2022-08-13,10,Pfizer,1,PI,58
2022-08-13,10,Pfizer,1,PR,215
2022-08-13,10,Pfizer,1,RJ,347
2022-08-13,10,Pfizer,1,RN,71
2022-08-13,10,Pfizer,1,RO,99
2022-08-13,10,Pfizer,1,RR,18
2022-08-13,10,Pfizer,1,RS,121
2022-08-13,10,Pfizer,1,SC,123
2022-08-13,10,Pfizer,1,SE,83
2022-08-13,10,Pfizer,1,SP,407
2022-08-13,10,Pfizer,1,TO,42
2022-08-13,10,Pfizer,2,AC,18
2022-08-13,10,Pfizer,2,AL,72
2022-08-13,10,Pfizer,2,AM,57
2022-08-13,10,Pfizer,2,AP,15
2022-08-13,10,Pfizer,2,BA,323
2022-08-13,10,Pfizer,2,CE,89
2022-08-13,10,Pfizer,2,DF,20
2022-08-13,10,Pfizer,2,ES,82
2022-08-13,10,Pfizer,2,GO,99
2022-08-13,10,Pfizer,2,MA,217
2022-08-13,10,Pfizer,2,MG,208
2022-08-13,10,Pfizer,2,MS,59
2022-08-13,10,Pfizer,2,MT,64
2022-08-13,10,Pfizer,2,PA,83
2022-08-13,10,Pfizer,2,PB,39
2022-08-13,10,Pfizer,2,PE,199
2022-08-13,10,Pfizer,2,PI,34
2022-08-13,10,Pfizer,2,PR,98
2022-08-13,10,Pfizer,2,RJ,182
2022-08-13,10,Pfizer,2,RN,44
2022-08-13,10,Pfizer,2,RO,48
2022-08-13,10,Pfizer,2,RR,7
2022-08-13,10,Pfizer,2,RS,74
2022-08-13,10,Pfizer,2,SC,80
2022-08-13,10,Pfizer,2,SE,39
2022-08-13,10,Pfizer,2,SP,576
2022-08-13,10,Pfizer,2,TO,16
2022-08-13,10,Pfizer,3,AC,0
2022-08-13,10,Pfizer,3,AL,1
2022-08-13,10,Pfizer,3,AM,0
2022-08-13,10,Pfizer,3,AP,1
2022-08-13,10,Pfizer,3,BA,4
2022-08-13,10,Pfizer,3,CE,2
2022-08-13,10,Pfizer,3,DF,0
2022-08-13,10,Pfizer,3,ES,3
2022-08-13,10,Pfizer,3,GO,0
2022-08-13,10,Pfizer,3,MA,0
2022-08-13,10,Pfizer,3,MG,1
2022-08-13,10,Pfizer,3,MS,0
2022-08-13,10,Pfizer,3,MT,1
2022-08-13,10,Pfizer,3,PA,0
2022-08-13,10,Pfizer,3,PB,0
2022-08-13,10,Pfizer,3,PE,2
2022-08-13,10,Pfizer,3,PI,6
2022-08-13,10,Pfizer,3,PR,1
2022-08-13,10,Pfizer,3,RJ,2
2022-08-13,10,Pfizer,3,RN,2
2022-08-13,10,Pfizer,3,RO,0
2022-08-13,10,Pfizer,3,RR,0
2022-08-13,10,Pfizer,3,RS,1
2022-08-13,10,Pfizer,3,SC,1
2022-08-13,10,Pfizer,3,SE,0
2022-08-13,10,Pfizer,3,SP,14
2022-08-13,10,Pfizer,3,TO,0
2022-08-13,10,Pfizer,4,AC,0
2022-08-13,10,Pfizer,4,AL,0
2022-08-13,10,Pfizer,4,AM,0
2022-08-13,10,Pfizer,4,AP,0
2022-08-13,10,Pfizer,4,BA,0
2022-08-13,10,Pfizer,4,CE,0
2022-08-13,10,Pfizer,4,DF,0
2022-08-13,10,Pfizer,4,ES,0
2022-08-13,10,Pfizer,4,GO,0
2022-08-13,10,Pfizer,4,MA,0
2022-08-13,10,Pfizer,4,MG,0
2022-08-13,10,Pfizer,4,MS,0
2022-08-13,10,Pfizer,4,MT,0
2022-08-13,10,Pfizer,4,PA,0
2022-08-13,10,Pfizer,4,PB,1
2022-08-13,10,Pfizer,4,PE,0
2022-08-13,10,Pfizer,4,PI,0
2022-08-13,10,Pfizer,4,PR,0
2022-08-13,10,Pfizer,4,RJ,0
2022-08-13,10,Pfizer,4,RN,0
2022-08-13,10,Pfizer,4,RO,0
2022-08-13,10,Pfizer,4,RS,0
2022-08-13,10,Pfizer,4,SC,0
2022-08-13,10,Pfizer,4,SE,0
2022-08-13,10,Pfizer,4,SP,2
2022-08-13,10,Pfizer,4,TO,0
2022-08-13,10,Pfizer,5,BA,0
2022-08-13,10,Pfizer,5,ES,0
2022-08-13,10,Pfizer,5,MG,0
2022-08-13,10,Pfizer,5,PA,0
2022-08-13,10,Pfizer,5,PB,0
2022-08-13,10,Pfizer,5,PR,0
2022-08-13,10,Pfizer,5,RJ,0
2022-08-13,10,Pfizer,5,RN,0
2022-08-13,10,Pfizer,5,RS,0
2022-08-13,10,Pfizer,5,SP,0
2022-08-13,11,Coronavac,1,AC,35
2022-08-13,11,Coronavac,1,AL,82
2022-08-13,11,Coronavac,1,AM,329
2022-08-13,11,Coronavac,1,AP,39
2022-08-13,11,Coronavac,1,BA,649
2022-08-13,11,Coronavac,1,CE,334
2022-08-13,11,Coronavac,1,DF,56
2022-08-13,11,Coronavac,1,ES,226
2022-08-13,11,Coronavac,1,GO,308
2022-08-13,11,Coronavac,1,MA,139
2022-08-13,11,Coronavac,1,MG,350
2022-08-13,11,Coronavac,1,MS,75
2022-08-13,11,Coronavac,1,MT,35
2022-08-13,11,Coronavac,1,PA,337
2022-08-13,11,Coronavac,1,PB,44
2022-08-13,11,Coronavac,1,PE,394
2022-08-13,11,Coronavac,1,PI,76
2022-08-13,11,Coronavac,1,PR,177
2022-08-13,11,Coronavac,1,RJ,277
2022-08-13,11,Coronavac,1,RN,151
2022-08-13,11,Coronavac,1,RO,10
2022-08-13,11,Coronavac,1,RR,27
2022-08-13,11,Coronavac,1,RS,180
2022-08-13,11,Coronavac,1,SC,102
2022-08-13,11,Coronavac,1,SE,67
2022-08-13,11,Coronavac,1,SP,372
2022-08-13,11,Coronavac,1,TO,45
2022-08-13,11,Coronavac,2,AC,21
2022-08-13,11,Coronavac,2,AL,55
2022-08-13,11,Coronavac,2,AM,184
2022-08-13,11,Coronavac,2,AP,16
2022-08-13,11,Coronavac,2,BA,423
2022-08-13,11,Coronavac,2,CE,281
2022-08-13,11,Coronavac,2,DF,55
2022-08-13,11,Coronavac,2,ES,142
2022-08-13,11,Coronavac,2,GO,119
2022-08-13,11,Coronavac,2,MA,60
2022-08-13,11,Coronavac,2,MG,241
2022-08-13,11,Coronavac,2,MS,38
2022-08-13,11,Coronavac,2,MT,22
2022-08-13,11,Coronavac,2,PA,135
2022-08-13,11,Coronavac,2,PB,37
2022-08-13,11,Coronavac,2,PE,192
2022-08-13,11,Coronavac,2,PI,62
2022-08-13,11,Coronavac,2,PR,109
2022-08-13,11,Coronavac,2,RJ,166
2022-08-13,11,Coronavac,2,RN,100
2022-08-13,11,Coronavac,2,RO,6
2022-08-13,11,Coronavac,2,RR,6
2022-08-13,11,Coronavac,2,RS,124
2022-08-13,11,Coronavac,2,SC,73
2022-08-13,11,Coronavac,2,SE,42
2022-08-13,11,Coronavac,2,SP,1042
2022-08-13,11,Coronavac,2,TO,37
2022-08-13,11,Coronavac,3,AC,4
2022-08-13,11,Coronavac,3,AL,25
2022-08-13,11,Coronavac,3,AM,12
2022-08-13,11,Coronavac,3,AP,4
2022-08-13,11,Coronavac,3,BA,110
2022-08-13,11,Coronavac,3,CE,167
2022-08-13,11,Coronavac,3,DF,0
2022-08-13,11,Coronavac,3,ES,50
2022-08-13,11,Coronavac,3,GO,49
2022-08-13,11,Coronavac,3,MA,7
2022-08-13,11,Coronavac,3,MG,102
2022-08-13,11,Coronavac,3,MS,7
2022-08-13,11,Coronavac,3,MT,6
2022-08-13,11,Coronavac,3,PA,48
2022-08-13,11,Coronavac,3,PB,14
2022-08-13,11,Coronavac,3,PE,73
2022-08-13,11,Coronavac,3,PI,17
2022-08-13,11,Coronavac,3,PR,43
2022-08-13,11,Coronavac,3,RJ,57
2022-08-13,11,Coronavac,3,RN,49
2022-08-13,11,Coronavac,3,RO,0
2022-08-13,11,Coronavac,3,RR,0
2022-08-13,11,Coronavac,3,RS,36
2022-08-13,11,Coronavac,3,SC,30
2022-08-13,11,Coronavac,3,SE,15
2022-08-13,11,Coronavac,3,SP,780
2022-08-13,11,Coronavac,3,TO,5
2022-08-13,11,Coronavac,4,AC,0
2022-08-13,11,Coronavac,4,AL,0
2022-08-13,11,Coronavac,4,AM,0
2022-08-13,11,Coronavac,4,AP,0
2022-08-13,11,Coronavac,4,BA,0
2022-08-13,11,Coronavac,4,CE,0
2022-08-13,11,Coronavac,4,DF,0
2022-08-13,11,Coronavac,4,ES,0
2022-08-13,11,Coronavac,4,GO,1
2022-08-13,11,Coronavac,4,MA,0
2022-08-13,11,Coronavac,4,MG,0
2022-08-13,11,Coronavac,4,MS,0
2022-08-13,11,Coronavac,4,MT,0
2022-08-13,11,Coronavac,4,PA,0
2022-08-13,11,Coronavac,4,PB,0
2022-08-13,11,Coronavac,4,PE,0
2022-08-13,11,Coronavac,4,PI,0
2022-08-13,11,Coronavac,4,PR,0
2022-08-13,11,Coronavac,4,RJ,0
2022-08-13,11,Coronavac,4,RN,3
2022-08-13,11,Coronavac,4,RO,0
2022-08-13,11,Coronavac,4,RS,1
2022-08-13,11,Coronavac,4,SC,0
2022-08-13,11,Coronavac,4,SE,0
2022-08-13,11,Coronavac,4,SP,5
2022-08-13,11,Coronavac,4,TO,0
2022-08-13,11,Coronavac,5,BA,0
2022-08-13,11,Coronavac,5,ES,0
2022-08-13,11,Coronavac,5,MG,0
2022-08-13,11,Coronavac,5,PA,0
2022-08-13,11,Coronavac,5,PB,0
2022-08-13,11,Coronavac,5,PR,0
2022-08-13,11,Coronavac,5,RJ,0
2022-08-13,11,Coronavac,5,RN,0
2022-08-13,11,Coronavac,5,RS,0
2022-08-13,11,Coronavac,5,SP,1
2022-08-13,11,Pfizer,1,AC,47
2022-08-13,11,Pfizer,1,AL,176
2022-08-13,11,Pfizer,1,AM,200
2022-08-13,11,Pfizer,1,AP,48
2022-08-13,11,Pfizer,1,BA,910
2022-08-13,11,Pfizer,1,CE,229
2022-08-13,11,Pfizer,1,DF,121
2022-08-13,11,Pfizer,1,ES,121
2022-08-13,11,Pfizer,1,GO,254
2022-08-13,11,Pfizer,1,MA,533
2022-08-13,11,Pfizer,1,MG,831
2022-08-13,11,Pfizer,1,MS,87
2022-08-13,11,Pfizer,1,MT,169
2022-08-13,11,Pfizer,1,PA,137
2022-08-13,11,Pfizer,1,PB,169
2022-08-13,11,Pfizer,1,PE,420
2022-08-13,11,Pfizer,1,PI,303
2022-08-13,11,Pfizer,1,PR,393
2022-08-13,11,Pfizer,1,RJ,621
2022-08-13,11,Pfizer,1,RN,120
2022-08-13,11,Pfizer,1,RO,100
2022-08-13,11,Pfizer,1,RR,12
2022-08-13,11,Pfizer,1,RS,270
2022-08-13,11,Pfizer,1,SC,172
2022-08-13,11,Pfizer,1,SE,164
2022-08-13,11,Pfizer,1,SP,447
2022-08-13,11,Pfizer,1,TO,42
2022-08-13,11,Pfizer,2,AC,26
2022-08-13,11,Pfizer,2,AL,101
2022-08-13,11,Pfizer,2,AM,98
2022-08-13,11,Pfizer,2,AP,34
2022-08-13,11,Pfizer,2,BA,622
2022-08-13,11,Pfizer,2,CE,166
2022-08-13,11,Pfizer,2,DF,78
2022-08-13,11,Pfizer,2,ES,86
2022-08-13,11,Pfizer,2,GO,153
2022-08-13,11,Pfizer,2,MA,268
2022-08-13,11,Pfizer,2,MG,690
2022-08-13,11,Pfizer,2,MS,54
2022-08-13,11,Pfizer,2,MT,87
2022-08-13,11,Pfizer,2,PA,81
2022-08-13,11,Pfizer,2,PB,159
2022-08-13,11,Pfizer,2,PE,344
2022-08-13,11,Pfizer,2,PI,294
2022-08-13,11,Pfizer,2,PR,321
2022-08-13,11,Pfizer,2,RJ,382
2022-08-13,11,Pfizer,2,RN,81
2022-08-13,11,Pfizer,2,RO,37
2022-08-13,11,Pfizer,2,RR,8
2022-08-13,11,Pfizer,2,RS,260
2022-08-13,11,Pfizer,2,SC,117
2022-08-13,11,Pfizer,2,SE,124
2022-08-13,11,Pfizer,2,SP,738
2022-08-13,11,Pfizer,2,TO,23
2022-08-13,11,Pfizer,3,AC,1
2022-08-13,11,Pfizer,3,AL,31
2022-08-13,11,Pfizer,3,AM,37
2022-08-13,11,Pfizer,3,AP,10
2022-08-13,11,Pfizer,3,BA,223
2022-08-13,11,Pfizer,3,CE,67
2022-08-13,11,Pfizer,3,DF,33
2022-08-13,11,Pfizer,3,ES,36
2022-08-13,11,Pfizer,3,GO,49
2022-08-13,11,Pfizer,3,MA,57
2022-08-13,11,Pfizer,3,MG,438
2022-08-13,11,Pfizer,3,MS,11
2022-08-13,11,Pfizer,3,MT,20
2022-08-13,11,Pfizer,3,PA,13
2022-08-13,11,Pfizer,3,PB,104
2022-08-13,11,Pfizer,3,PE,121
2022-08-13,11,Pfizer,3,PI,210
2022-08-13,11,Pfizer,3,PR,210
2022-08-13,11,Pfizer,3,RJ,187
2022-08-13,11,Pfizer,3,RN,34
2022-08-13,11,Pfizer,3,RO,13
2022-08-13,11,Pfizer,3,RR,3
2022-08-13,11,Pfizer,3,RS,134
2022-08-13,11,Pfizer,3,SC,37
2022-08-13,11,Pfizer,3,SE,59
2022-08-13,11,Pfizer,3,SP,2830
2022-08-13,11,Pfizer,3,TO,5
2022-08-13,11,Pfizer,4,AC,0
2022-08-13,11,Pfizer,4,AL,0
2022-08-13,11,Pfizer,4,AM,0
2022-08-13,11,Pfizer,4,AP,0
2022-08-13,11,Pfizer,4,BA,2
2022-08-13,11,Pfizer,4,CE,1
2022-08-13,11,Pfizer,4,DF,0
2022-08-13,11,Pfizer,4,ES,0
2022-08-13,11,Pfizer,4,GO,0
2022-08-13,11,Pfizer,4,MA,0
2022-08-13,11,Pfizer,4,MG,2
2022-08-13,11,Pfizer,4,MS,0
2022-08-13,11,Pfizer,4,MT,0
2022-08-13,11,Pfizer,4,PA,1
2022-08-13,11,Pfizer,4,PB,0
2022-08-13,11,Pfizer,4,PE,3
2022-08-13,11,Pfizer,4,PI,1
2022-08-13,11,Pfizer,4,PR,0
2022-08-13,11,Pfizer,4,RJ,2
2022-08-13,11,Pfizer,4,RN,1
2022-08-13,11,Pfizer,4,RO,0
2022-08-13,11,Pfizer,4,RS,0
2022-08-13,11,Pfizer,4,SC,0
2022-08-13,11,Pfizer,4,SE,0
2022-08-13,11,Pfizer,4,SP,16
2022-08-13,11,Pfizer,4,TO,0
2022-08-13,11,Pfizer,5,BA,0
2022-08-13,11,Pfizer,5,ES,0
2022-08-13,11,Pfizer,5,MG,0
2022-08-13,11,Pfizer,5,PA,0
2022-08-13,11,Pfizer,5,PB,0
2022-08-13,11,Pfizer,5,PR,0
2022-08-13,11,Pfizer,5,RJ,0
2022-08-13,11,Pfizer,5,RN,0
2022-08-13,11,Pfizer,5,RS,0
2022-08-13,11,Pfizer,5,SP,0
2022-08-20,5,Coronavac,1,AC,55
2022-08-20,5,Coronavac,1,AL,172
2022-08-20,5,Coronavac,1,AM,276
2022-08-20,5,Coronavac,1,AP,35
2022-08-20,5,Coronavac,1,BA,958
2022-08-20,5,Coronavac,1,CE,610
2022-08-20,5,Coronavac,1,DF,18
2022-08-20,5,Coronavac,1,ES,389
2022-08-20,5,Coronavac,1,GO,486
2022-08-20,5,Coronavac,1,MA,126
2022-08-20,5,Coronavac,1,MG,824
2022-08-20,5,Coronavac,1,MS,209
2022-08-20,5,Coronavac,1,MT,40
2022-08-20,5,Coronavac,1,PA,569
2022-08-20,5,Coronavac,1,PB,77
2022-08-20,5,Coronavac,1,PE,1283
2022-08-20,5,Coronavac,1,PI,113
2022-08-20,5,Coronavac,1,PR,683
2022-08-20,5,Coronavac,1,RJ,847
2022-08-20,5,Coronavac,1,RN,256
2022-08-20,5,Coronavac,1,RO,41
2022-08-20,5,Coronavac,1,RR,37
2022-08-20,5,Coronavac,1,RS,622
2022-08-20,5,Coronavac,1,SC,438
2022-08-20,5,Coronavac,1,SE,120
2022-08-20,5,Coronavac,1,SP,903
2022-08-20,5,Coronavac,1,TO,152
2022-08-20,5,Coronavac,2,AC,0
2022-08-20,5,Coronavac,2,AL,8
2022-08-20,5,Coronavac,2,AM,21
2022-08-20,5,Coronavac,2,AP,2
2022-08-20,5,Coronavac,2,BA,83
2022-08-20,5,Coronavac,2,CE,77
2022-08-20,5,Coronavac,2,DF,2
2022-08-20,5,Coronavac,2,ES,18
2022-08-20,5,Coronavac,2,GO,47
2022-08-20,5,Coronavac,2,MA,5
2022-08-20,5,Coronavac,2,MG,60
2022-08-20,5,Coronavac,2,MS,22
2022-08-20,5,Coronavac,2,MT,2
2022-08-20,5,Coronavac,2,PA,33
2022-08-20,5,Coronavac,2,PB,6
2022-08-20,5,Coronavac,2,PE,83
2022-08-20,5,Coronavac,2,PI,10
2022-08-20,5,Coronavac,2,PR,70
2022-08-20,5,Coronavac,2,RJ,157
2022-08-20,5,Coronavac,2,RN,34
2022-08-20,5,Coronavac,2,RO,3
2022-08-20,5,Coronavac,2,RR,2
2022-08-20,5,Coronavac,2,RS,56
2022-08-20,5,Coronavac,2,SC,43
2022-08-20,5,Coronavac,2,SE,6
2022-08-20,5,Coronavac,2,SP,26
2022-08-20,5,Coronavac,2,TO,6
2022-08-20,5,Coronavac,3,AC,0
2022-08-20,5,Coronavac,3,AL,0
2022-08-20,5,Coronavac,3,AM,0
2022-08-20,5,Coronavac,3,AP,0
2022-08-20,5,Coronavac,3,BA,0
2022-08-20,5,Coronavac,3,CE,0
2022-08-20,5,Coronavac,3,DF,0
2022-08-20,5,Coronavac,3,ES,0
2022-08-20,5,Coronavac,3,GO,0
2022-08-20,5,Coronavac,3,MA,0
2022-08-20,5,Coronavac,3,MG,0
2022-08-20,5,Coronavac,3,MS,0
2022-08-20,5,Coronavac,3,MT,0
2022-08-20,5,Coronavac,3,PA,0
2022-08-20,5,Coronavac,3,PB,0
2022-08-20,5,Coronavac,3,PE,0
2022-08-20,5,Coronavac,3,PI,0
2022-08-20,5,Coronavac,3,PR,0
2022-08-20,5,Coronavac,3,RJ,0
2022-08-20,5,Coronavac,3,RN,0
2022-08-20,5,Coronavac,3,RO,0
2022-08-20,5,Coronavac,3,RR,0
2022-08-20,5,Coronavac,3,RS,0
2022-08-20,5,Coronavac,3,SC,0
2022-08-20,5,Coronavac,3,SE,0
2022-08-20,5,Coronavac,3,SP,1
2022-08-20,5,Coronavac,3,TO,0
2022-08-20,5,Coronavac,4,AC,0
2022-08-20,5,Coronavac,4,AL,0
2022-08-20,5,Coronavac,4,AM,0
2022-08-20,5,Coronavac,4,AP,0
2022-08-20,5,Coronavac,4,BA,0
2022-08-20,5,Coronavac,4,CE,0
2022-08-20,5,Coronavac,4,DF,0
2022-08-20,5,Coronavac,4,ES,0
2022-08-20,5,Coronavac,4,GO,0
2022-08-20,5,Coronavac,4,MA,0
2022-08-20,5,Coronavac,4,MG,0
2022-08-20,5,Coronavac,4,MS,0
2022-08-20,5,Coronavac,4,MT,0
2022-08-20,5,Coronavac,4,PA,0
2022-08-20,5,Coronavac,4,PB,0
2022-08-20,5,Coronavac,4,PE,0
2022-08-20,5,Coronavac,4,PI,0
2022-08-20,5,Coronavac,4,PR,0
2022-08-20,5,Coronavac,4,RJ,0
2022-08-20,5,Coronavac,4,RN,0
2022-08-20,5,Coronavac,4,RO,0
2022-08-20,5,Coronavac,4,RS,0
2022-08-20,5,Coronavac,4,SC,0
2022-08-20,5,Coronavac,4,SE,0
2022-08-20,5,Coronavac,4,SP,0
2022-08-20,5,Coronavac,4,TO,0
2022-08-20,5,Coronavac,5,BA,0
2022-08-20,5,Coronavac,5,ES,0
2022-08-20,5,Coronavac,5,MG,0
2022-08-20,5,Coronavac,5,PA,0
2022-08-20,5,Coronavac,5,PB,0
2022-08-20,5,Coronavac,5,PR,0
2022-08-20,5,Coronavac,5,RJ,0
2022-08-20,5,Coronavac,5,RN,0
2022-08-20,5,Coronavac,5,RS,0
2022-08-20,5,Coronavac,5,SP,0
2022-08-20,5,Pfizer,1,AC,100
2022-08-20,5,Pfizer,1,AL,337
2022-08-20,5,Pfizer,1,AM,917
2022-08-20,5,Pfizer,1,AP,199
2022-08-20,5,Pfizer,1,BA,2443
2022-08-20,5,Pfizer,1,CE,772
2022-08-20,5,Pfizer,1,DF,761
2022-08-20,5,Pfizer,1,ES,770
2022-08-20,5,Pfizer,1,GO,1325
2022-08-20,5,Pfizer,1,MA,1101
2022-08-20,5,Pfizer,1,MG,5583
2022-08-20,5,Pfizer,1,MS,388
2022-08-20,5,Pfizer,1,MT,654
2022-08-20,5,Pfizer,1,PA,781
2022-08-20,5,Pfizer,1,PB,864
2022-08-20,5,Pfizer,1,PE,2138
2022-08-20,5,Pfizer,1,PI,702
2022-08-20,5,Pfizer,1,PR,3312
2022-08-20,5,Pfizer,1,RJ,2387
2022-08-20,5,Pfizer,1,RN,406
2022-08-20,5,Pfizer,1,RO,281
2022-08-20,5,Pfizer,1,RR,76
2022-08-20,5,Pfizer,1,RS,1835
2022-08-20,5,Pfizer,1,SC,1149
2022-08-20,5,Pfizer,1,SE,566
2022-08-20,5,Pfizer,1,SP,12891
2022-08-20,5,Pfizer,1,TO,219
2022-08-20,5,Pfizer,2,AC,0
2022-08-20,5,Pfizer,2,AL,0
2022-08-20,5,Pfizer,2,AM,9
2022-08-20,5,Pfizer,2,AP,1
2022-08-20,5,Pfizer,2,BA,7
2022-08-20,5,Pfizer,2,CE,1
2022-08-20,5,Pfizer,2,DF,78
2022-08-20,5,Pfizer,2,ES,0
2022-08-20,5,Pfizer,2,GO,3
2022-08-20,5,Pfizer,2,MA,7
2022-08-20,5,Pfizer,2,MG,32
2022-08-20,5,Pfizer,2,MS,5
2022-08-20,5,Pfizer,2,MT,4
2022-08-20,5,Pfizer,2,PA,8
2022-08-20,5,Pfizer,2,PB,2
2022-08-20,5,Pfizer,2,PE,8
2022-08-20,5,Pfizer,2,PI,49
2022-08-20,5,Pfizer,2,PR,23
2022-08-20,5,Pfizer,2,RJ,89
2022-08-20,5,Pfizer,2,RN,4
2022-08-20,5,Pfizer,2,RO,1
2022-08-20,5,Pfizer,2,RR,1
2022-08-20,5,Pfizer,2,RS,2
2022-08-20,5,Pfizer,2,SC,2
2022-08-20,5,Pfizer,2,SE,0
2022-08-20,5,Pfizer,2,SP,52
2022-08-20,5,Pfizer,2,TO,0
2022-08-20,5,Pfizer,3,AC,0
2022-08-20,5,Pfizer,3,AL,0
2022-08-20,5,Pfizer,3,AM,0
2022-08-20,5,Pfizer,3,AP,0
2022-08-20,5,Pfizer,3,BA,0
2022-08-20,5,Pfizer,3,CE,0
2022-08-20,5,Pfizer,3,DF,0
2022-08-20,5,Pfizer,3,ES,0
2022-08-20,5,Pfizer,3,GO,0
2022-08-20,5,Pfizer,3,MA,0
2022-08-20,5,Pfizer,3,MG,0
2022-08-20,5,Pfizer,3,MS,0
2022-08-20,5,Pfizer,3,MT,0
2022-08-20,5,Pfizer,3,PA,0
2022-08-20,5,Pfizer,3,PB,0
2022-08-20,5,Pfizer,3,PE,0
2022-08-20,5,Pfizer,3,PI,0
2022-08-20,5,Pfizer,3,PR,0
2022-08-20,5,Pfizer,3,RJ,0
2022-08-20,5,Pfizer,3,RN,0
2022-08-20,5,Pfizer,3,RO,0
2022-08-20,5,Pfizer,3,RR,0
2022-08-20,5,Pfizer,3,RS,0
2022-08-20,5,Pfizer,3,SC,0
2022-08-20,5,Pfizer,3,SE,0
2022-08-20,5,Pfizer,3,SP,0
2022-08-20,5,Pfizer,3,TO,0
2022-08-20,5,Pfizer,4,AC,0
2022-08-20,5,Pfizer,4,AL,0
2022-08-20,5,Pfizer,4,AM,0
2022-08-20,5,Pfizer,4,AP,0
2022-08-20,5,Pfizer,4,BA,0
2022-08-20,5,Pfizer,4,CE,0
2022-08-20,5,Pfizer,4,DF,0
2022-08-20,5,Pfizer,4,ES,0
2022-08-20,5,Pfizer,4,GO,0
2022-08-20,5,Pfizer,4,MA,0
2022-08-20,5,Pfizer,4,MG,0
2022-08-20,5,Pfizer,4,MS,0
2022-08-20,5,Pfizer,4,MT,0
2022-08-20,5,Pfizer,4,PA,0
2022-08-20,5,Pfizer,4,PB,0
2022-08-20,5,Pfizer,4,PE,0
2022-08-20,5,Pfizer,4,PI,0
2022-08-20,5,Pfizer,4,PR,0
2022-08-20,5,Pfizer,4,RJ,0
2022-08-20,5,Pfizer,4,RN,0
2022-08-20,5,Pfizer,4,RO,0
2022-08-20,5,Pfizer,4,RS,0
2022-08-20,5,Pfizer,4,SC,0
2022-08-20,5,Pfizer,4,SE,0
2022-08-20,5,Pfizer,4,SP,0
2022-08-20,5,Pfizer,4,TO,0
2022-08-20,5,Pfizer,5,BA,0
2022-08-20,5,Pfizer,5,ES,0
2022-08-20,5,Pfizer,5,MG,0
2022-08-20,5,Pfizer,5,PA,0
2022-08-20,5,Pfizer,5,PB,0
2022-08-20,5,Pfizer,5,PR,0
2022-08-20,5,Pfizer,5,RJ,0
2022-08-20,5,Pfizer,5,RN,0
2022-08-20,5,Pfizer,5,RS,0
2022-08-20,5,Pfizer,5,SP,0
2022-08-20,6,Coronavac,1,AC,60
2022-08-20,6,Coronavac,1,AL,95
2022-08-20,6,Coronavac,1,AM,376
2022-08-20,6,Coronavac,1,AP,51
2022-08-20,6,Coronavac,1,BA,693
2022-08-20,6,Coronavac,1,CE,265
2022-08-20,6,Coronavac,1,DF,101
2022-08-20,6,Coronavac,1,ES,315
2022-08-20,6,Coronavac,1,GO,464
2022-08-20,6,Coronavac,1,MA,104
2022-08-20,6,Coronavac,1,MG,724
2022-08-20,6,Coronavac,1,MS,134
2022-08-20,6,Coronavac,1,MT,61
2022-08-20,6,Coronavac,1,PA,424
2022-08-20,6,Coronavac,1,PB,87
2022-08-20,6,Coronavac,1,PE,744
2022-08-20,6,Coronavac,1,PI,79
2022-08-20,6,Coronavac,1,PR,464
2022-08-20,6,Coronavac,1,RJ,488
2022-08-20,6,Coronavac,1,RN,173
2022-08-20,6,Coronavac,1,RO,28
2022-08-20,6,Coronavac,1,RR,63
2022-08-20,6,Coronavac,1,RS,441
2022-08-20,6,Coronavac,1,SC,315
2022-08-20,6,Coronavac,1,SE,92
2022-08-20,6,Coronavac,1,SP,564
2022-08-20,6,Coronavac,1,TO,101
2022-08-20,6,Coronavac,2,AC,13
2022-08-20,6,Coronavac,2,AL,60
2022-08-20,6,Coronavac,2,AM,170
2022-08-20,6,Coronavac,2,AP,12
2022-08-20,6,Coronavac,2,BA,266
2022-08-20,6,Coronavac,2,CE,131
2022-08-20,6,Coronavac,2,DF,97
2022-08-20,6,Coronavac,2,ES,93
2022-08-20,6,Coronavac,2,GO,198
